date,state_name,state_code,district_name,district_code,awc_infra_dws,awc_infra_fun_toilets,awc_infra_own_buil,aadhar_verf_benf,adolescent_girls,awc_open_1day,awc_open_21day,aww,awc,children_0_6_months,children_3_6_years,children_6months_3years,children_awc_21days,children_3_6_years_nonschool,children_3_6_years_school,elgb_benef,health_id_created,hcm_1_6days,hcm_15_20days,hcm_7_14days,hcm_atleast_1day,hcm_atleast_15days,hcm_atleast_21days,lact_mothers,pregnant_women,project,sector,thm_atleast_1day,thm_atleast_21days
01-02-2023,Karnataka,29,Tumakuru,548,1497,1681,1563,148422,0,4085,2707,4095,4095,6843,62890,70081,14350,62657,233,157395,1678,8879,23157,14942,57547,33726,10569,7365,10216,11,138,4375,4299
01-02-2023,Karnataka,29,Udupi,549,1119,1158,904,58283,0,1190,772,1191,1191,4199,21940,25279,3783,21714,226,61015,1291,4090,6987,5162,19843,10591,3604,4636,4961,4,48,14203,14089
01-02-2023,Karnataka,29,Uttara Kannada,550,608,753,661,82478,0,2290,421,2665,2687,3204,41106,35646,1405,40897,209,89832,1569,11228,6687,9388,28642,8026,1339,3921,5955,11,99,4582,4566
01-02-2023,Karnataka,29,Vijayanagar,738,644,796,829,78612,0,2587,864,2674,0,3671,34743,32414,2520,33026,1717,81070,8,7465,9166,9388,28462,11609,2443,4217,6025,11,99,19318,19190
01-02-2023,Karnataka,29,Vijayapura,530,1137,1226,1179,229782,0,2312,1074,2313,2313,7411,113050,99280,11517,112609,441,246448,4659,28937,24292,26689,89741,34115,9823,9531,17176,7,86,13170,12925
01-02-2023,Karnataka,29,Yadgir,635,262,382,326,124548,0,1377,476,1386,1386,4015,60256,54768,4825,60134,122,130496,562,15467,15472,15869,51318,19982,4510,4371,7086,4,50,30053,29867
01-02-2023,Kerala,32,Alappuzha,554,461,523,338,99401,0,2150,1622,2150,2150,5527,49564,40336,3055,36064,13500,108292,4808,6348,11598,7518,28189,14323,2725,6290,6575,15,87,8307,8133
01-02-2023,Kerala,32,Ernakulam,555,2008,2267,1713,181219,0,2857,2049,2858,2858,10762,88339,67301,4374,49350,38989,188443,2029,7097,15428,10567,37063,19399,3971,10929,11112,24,110,21989,21280
01-02-2023,Kerala,32,Idukki,556,593,887,724,63888,0,1547,999,1561,1561,3931,29019,25840,2224,18510,10509,67400,1905,3098,6133,4412,15621,8111,1978,4123,4487,13,55,12480,12051
01-02-2023,Kerala,32,Kannur,557,1120,1442,1227,190275,0,2503,1748,2504,2504,11743,94276,69196,3609,52276,42000,200653,1033,8428,14006,10860,36711,17423,3417,12612,12826,21,87,39568,39187
01-02-2023,Kerala,32,Kasaragod,558,518,688,620,100856,0,1336,486,1348,1348,5727,51162,36659,1287,37023,14139,106978,194,7627,6955,7289,23071,8155,1200,6188,7242,12,41,6440,6395
01-02-2023,Kerala,32,Kollam,559,1256,1446,883,150697,0,2722,1900,2723,2723,9169,69941,56607,4743,41684,28257,155147,1855,7147,13114,8439,33065,17479,4365,9507,9923,21,93,18565,18404
01-02-2023,Kerala,32,Kottayam,560,898,1135,804,81721,0,2044,1169,2050,2050,4650,39014,32394,2562,26142,12872,86862,1203,4064,8537,5789,20630,10777,2240,5296,5508,15,83,7651,7568
01-02-2023,Kerala,32,Kozhikode,561,1076,1488,1136,231668,0,2928,1483,2938,2938,13864,109320,83935,2364,61210,48110,238791,1744,12133,14320,15615,44186,16438,2118,14408,17264,22,107,20144,19421
01-02-2023,Kerala,32,Malappuram,562,3032,3760,2884,566385,0,3805,3096,3808,3808,35839,262469,202514,7376,110390,152079,574575,522,18727,32414,24926,83077,39424,7010,36196,37557,30,125,155462,155071
01-02-2023,Kerala,32,Palakkad,563,1514,1751,1352,196703,0,2810,1746,2835,2835,10505,96445,78661,4467,55672,40773,209811,1951,9721,13619,9547,36904,17636,4017,11184,13016,21,106,28423,28295
01-02-2023,Kerala,32,Pathanamthitta,564,570,705,398,52927,0,1382,867,1389,1389,3003,25749,20060,1986,18218,7531,55122,2241,3187,5627,3863,13995,6945,1318,3224,3086,13,58,6377,6103
01-02-2023,Kerala,32,Thiruvananthapuram,565,1440,1559,1011,162461,0,3046,1782,3061,3061,10404,75136,63474,5071,47059,28077,171664,4473,9498,13333,10697,37675,17480,4147,10703,11947,24,104,12583,12469
01-02-2023,Kerala,32,Thrissur,566,1309,1518,1111,186098,0,3006,1736,3016,3016,9588,93707,68654,3480,52708,40999,193176,2969,9095,12732,10644,35607,15868,3136,10455,10772,23,114,16686,16407
01-02-2023,Kerala,32,Wayanad,567,346,483,416,65555,0,874,647,874,874,4101,30735,25362,1153,19630,11105,69564,803,3649,3864,3308,11859,4902,1038,4417,4949,8,28,18212,18114
01-02-2023,Ladakh,37,Kargil,6,107,218,13,11694,0,612,144,680,680,456,5976,5153,825,5930,46,12694,894,1497,760,911,3982,1574,814,551,558,7,29,235,234
01-02-2023,Ladakh,37,Leh Ladakh,9,278,283,209,5412,0,345,64,459,463,231,3068,2857,284,2993,75,6655,171,488,433,317,1671,866,433,269,230,6,22,95,95
01-02-2023,Lakshadweep,31,Lakshadweep District,553,8,8,6,4869,0,30,0,70,73,405,1785,3408,0,1777,8,6437,382,118,3,17,138,3,0,358,481,9,9,0,0
01-02-2023,Madhya Pradesh,23,Agar Malwa,667,176,218,223,53469,0,680,193,743,753,1432,28901,23375,943,28893,8,57365,2859,8476,3075,4363,16635,3796,721,1714,1943,4,27,598,206
01-02-2023,Madhya Pradesh,23,Alirajpur,639,226,415,309,120356,0,2190,1650,2211,2231,2189,67047,50832,13872,67032,15,124734,363,15919,12644,13971,53768,23878,11234,2214,2452,6,60,18205,8024
01-02-2023,Madhya Pradesh,23,Anuppur,390,64,100,126,63821,0,1111,647,1076,1149,2113,32458,27132,3668,32406,52,67173,356,7280,5006,5441,20883,8162,3156,2308,3162,4,42,176,41
01-02-2023,Madhya Pradesh,23,Ashoknagar,391,67,58,110,72559,0,965,247,1077,1089,1133,42545,33821,2355,42540,5,80597,580,11391,3407,7172,23860,5297,1890,1160,1938,5,37,133,122
01-02-2023,Madhya Pradesh,23,Barwani,393,55,55,91,178915,0,1744,1167,1774,1784,3289,94853,77270,13406,94776,77,183446,203,25888,13548,20098,72211,26225,12677,3620,4414,8,63,1049,135
01-02-2023,Madhya Pradesh,23,Burhanpur,397,276,290,247,76391,0,769,442,812,815,1977,41055,33090,6717,41019,36,80598,643,9618,6489,6212,28108,12278,5789,2223,2253,6,32,3375,1940
01-02-2023,Madhya Pradesh,23,Balaghat,392,198,222,249,148523,0,2256,1212,2549,2555,5197,71315,67823,10931,70831,484,158072,253,12008,11942,9803,44115,22304,10362,5753,7984,11,96,2274,1049
01-02-2023,Madhya Pradesh,23,Betul,394,197,294,297,130663,0,2030,1160,2333,2347,3470,66001,58012,8646,65930,71,137521,1888,11754,11534,9960,41316,19602,8068,4114,5924,12,90,1151,338
01-02-2023,Madhya Pradesh,23,Bhind,395,209,234,153,132506,0,2117,1276,2394,2451,3195,73805,59763,13904,73740,65,144775,953,12824,11358,11611,46468,22033,10675,3592,4420,10,99,1051,248
01-02-2023,Madhya Pradesh,23,Bhopal,396,375,474,255,150912,0,1525,601,1853,1872,2785,79500,67589,5165,79423,77,158709,2675,18476,7745,9901,40542,12165,4420,3154,5681,10,73,299,67
01-02-2023,Madhya Pradesh,23,Chhatarpur,398,204,303,399,190091,0,1834,456,2039,2058,3210,103831,82581,5851,103810,21,199411,1079,28886,11082,20054,65219,16279,5197,3599,6190,13,73,405,38
01-02-2023,Madhya Pradesh,23,Chhindwara,399,602,826,824,182363,0,2821,1438,3045,3057,4736,95211,81735,11207,95144,67,195454,1720,20863,11069,10357,52445,21225,10156,5211,8561,14,114,352,80
01-02-2023,Madhya Pradesh,23,Damoh,400,179,184,164,118969,0,1549,808,1742,1742,3174,65318,53586,6131,65288,30,130091,851,14963,10419,11529,41816,15324,4905,3606,4407,8,60,3002,646
01-02-2023,Madhya Pradesh,23,Datia,401,90,111,92,69500,0,982,771,974,990,2229,35844,29239,17513,35833,11,71998,283,4427,7215,4793,33102,23882,16667,2374,2312,6,35,4387,2077
01-02-2023,Madhya Pradesh,23,Dindori,404,99,75,137,65319,0,1443,563,1891,1913,1112,35295,28961,5599,35290,5,69221,203,5595,5200,4029,19760,10136,4936,1260,2593,7,66,180,83
01-02-2023,Madhya Pradesh,23,Dewas,402,304,346,196,123528,0,1474,14,1864,1864,2389,69714,56356,72,69684,30,135502,460,18801,8360,9397,36630,8432,72,2685,4358,9,82,162,29
01-02-2023,Madhya Pradesh,23,Dhar,403,282,420,483,246696,0,3627,2209,3857,3858,8080,128518,104625,15770,128401,117,261276,347,32301,18437,22232,86992,32459,14022,8995,11058,16,138,1702,570
01-02-2023,Madhya Pradesh,23,Guna,406,350,388,293,125544,0,1413,666,1646,1660,4125,65305,53410,6315,65233,72,133108,318,13672,8515,10000,37948,14276,5761,4410,5858,6,51,205,129
01-02-2023,Madhya Pradesh,23,Gwalior,407,165,211,130,152533,0,1266,686,1455,1458,3792,82621,69026,9790,82545,76,165413,3300,17910,16061,16461,59599,25228,9167,4486,5488,10,55,2420,1150
01-02-2023,Madhya Pradesh,23,Harda,408,101,117,97,44055,0,642,283,696,700,1325,23329,19777,1027,23310,19,47963,2148,7668,2719,4177,15212,3367,648,1521,2011,5,25,205,55
01-02-2023,Madhya Pradesh,23,Indore,410,235,270,125,178817,0,1789,1071,1828,1841,4190,94546,77052,10624,94493,53,186829,1632,23824,16119,19200,69289,26265,10146,4835,6206,15,72,562,86
01-02-2023,Madhya Pradesh,23,Jabalpur,411,390,433,267,159603,0,2382,1583,2473,2483,3751,84946,68827,19000,84879,67,167317,2122,15522,19438,14474,66969,36973,17535,4226,5567,13,93,1689,228
01-02-2023,Madhya Pradesh,23,Jhabua,412,37,46,41,164586,0,2510,839,2699,2706,1367,92389,71614,3926,92375,14,169168,1392,33246,7726,14872,58997,10879,3153,1358,2440,6,78,2445,55
01-02-2023,Madhya Pradesh,23,Katni,413,374,545,580,124544,0,1619,805,1704,1712,5946,63665,51263,5876,63446,219,132807,1326,15920,11023,11815,44179,16444,5421,6281,5652,7,63,2831,543
01-02-2023,Madhya Pradesh,23,East Nimar,405,285,409,558,125389,0,1572,915,1670,1682,4106,64475,54887,7275,64432,43,133408,1068,15363,10927,12828,45835,17644,6717,4392,5548,8,65,1947,733
01-02-2023,Madhya Pradesh,23,Khargone,414,241,273,271,181514,0,1993,1057,2290,2294,4342,93521,79207,6795,93461,60,188710,919,20861,9947,13039,49076,15176,5229,4864,6776,11,82,1330,318
01-02-2023,Madhya Pradesh,23,Morena,417,318,323,256,191119,0,1940,936,2575,2607,3857,106075,86290,11221,106022,53,206410,527,19731,12418,14225,56653,22697,10279,4383,5805,11,85,1965,134
01-02-2023,Madhya Pradesh,23,Mandla,415,204,263,368,81910,0,2235,1701,2291,2304,2086,43707,35092,16195,43596,111,86840,2751,6712,8518,5775,36239,23752,15234,2335,3620,9,78,606,202
01-02-2023,Madhya Pradesh,23,Mandsaur,416,309,410,311,112708,0,1630,1191,1730,1737,4071,57731,47236,4871,57110,621,119096,1416,15290,6613,9017,35330,11023,4410,4669,5389,9,92,4270,1481
01-02-2023,Madhya Pradesh,23,Niwari,722,41,39,62,37160,0,385,146,485,485,1029,20333,16401,1107,20328,5,40285,451,3921,1411,2379,8565,2265,854,1108,1414,2,17,108,50
01-02-2023,Madhya Pradesh,23,Narmadapuram,409,408,462,305,97738,0,1445,701,1768,1776,3330,50700,42302,3660,50642,58,104604,2492,7982,5423,4196,20636,8458,3035,3693,4579,9,65,4668,617
01-02-2023,Madhya Pradesh,23,Narsinghpur,418,141,176,189,79049,0,924,358,1192,1192,1790,42990,35281,2202,42969,21,85116,2138,8243,4258,5504,19703,5956,1698,2117,2938,6,44,208,73
01-02-2023,Madhya Pradesh,23,Neemuch,419,89,129,105,66441,0,984,315,990,1116,1917,35324,28716,604,35295,29,70470,151,8361,2159,3487,14396,2548,389,2135,2378,9,79,188,3
01-02-2023,Madhya Pradesh,23,Panna,420,70,61,124,106658,0,1370,534,1491,1492,3357,56025,46421,4629,56011,14,112781,2004,13869,5599,6871,30349,9609,4010,3478,3500,6,49,980,122
01-02-2023,Madhya Pradesh,23,Rajgarh,422,264,367,361,147444,0,2254,1456,2417,2456,4823,75312,60828,8811,75254,58,153304,756,18492,10788,13400,49991,18099,7311,5525,6816,10,81,786,180
01-02-2023,Madhya Pradesh,23,Raisen,421,106,130,132,113479,0,1344,371,1852,1858,1866,60454,49929,3212,60442,12,118771,1959,14505,5622,6279,29152,8368,2746,2223,4299,7,61,380,55
01-02-2023,Madhya Pradesh,23,Ratlam,423,739,908,652,136245,0,1955,811,2115,2124,3542,75753,60674,5082,75625,128,148962,2511,24134,9952,13598,52096,14364,4412,4047,4946,10,67,4115,1375
01-02-2023,Madhya Pradesh,23,Rewa,424,143,230,157,218375,0,2661,990,3416,3434,3164,120791,98756,9438,120714,77,233734,873,23367,14205,15950,62103,22786,8581,3512,7511,15,120,391,183
01-02-2023,Madhya Pradesh,23,Shajapur,430,38,65,55,81736,0,993,260,1046,1054,1771,44161,36226,2373,44132,29,87002,366,14071,3533,8390,28184,5723,2190,2026,2818,6,40,467,20
01-02-2023,Madhya Pradesh,23,Shivpuri,432,76,95,100,173865,0,1948,930,2404,2408,4059,98278,80038,12607,98249,29,191809,1078,19477,13968,15478,58948,23993,10025,4297,5137,9,79,1017,253
01-02-2023,Madhya Pradesh,23,Sidhi,433,22,43,47,116260,0,1633,651,1897,1907,1844,63677,52286,6527,63607,70,123074,411,16867,10687,10495,43911,16549,5862,2145,3122,7,73,430,150
01-02-2023,Madhya Pradesh,23,Sagar,425,276,320,330,203985,0,2201,1018,2622,2634,4376,111281,92225,11599,111244,37,220821,4184,22993,14777,15535,63814,25286,10509,5096,7843,16,91,333,95
01-02-2023,Madhya Pradesh,23,Satna,426,170,192,156,172733,0,2723,1396,3029,3034,3791,94668,77083,11549,94605,63,185667,937,21307,12850,12845,57551,23399,10549,4355,5770,14,109,3521,863
01-02-2023,Madhya Pradesh,23,Sehore,427,173,198,174,120268,0,1289,619,1415,1415,3182,62498,51296,4194,62435,63,125632,824,16974,6438,8304,35715,10437,3999,3437,5219,9,50,244,36
01-02-2023,Madhya Pradesh,23,Seoni,428,58,116,121,120450,0,1891,1013,2132,2134,2234,62331,54080,8448,62223,108,125839,1923,11754,8547,7226,34980,16000,7453,2516,4678,11,76,33,1
01-02-2023,Madhya Pradesh,23,Shahdol,429,105,126,157,109306,0,1588,1274,1597,1599,4769,53589,45095,6621,52730,859,114004,417,12737,8230,8932,35647,13978,5748,4503,6048,6,56,2086,827
01-02-2023,Madhya Pradesh,23,Sheopur,431,144,158,143,88527,0,1225,1141,1203,1226,4357,43604,35705,19805,43577,27,93030,308,3927,13209,8466,43319,30926,17717,4689,4675,6,41,39190,37800
01-02-2023,Madhya Pradesh,23,Singrauli,638,49,67,115,125956,0,1247,299,1549,1550,1978,70170,60535,2015,70151,19,138818,1823,19269,5614,9010,35647,7368,1754,2162,3973,6,56,1022,42
01-02-2023,Madhya Pradesh,23,Tikamgarh,434,90,120,115,110917,0,1161,669,1293,1293,2611,61176,48960,7647,61171,5,119520,2314,15370,8538,9946,40426,15110,6572,2897,3876,6,44,882,502
01-02-2023,Madhya Pradesh,23,Ujjain,435,380,489,329,168071,0,1771,881,2120,2127,5717,92657,72070,6941,92509,148,183513,698,17936,7787,9864,41522,13722,5935,6303,6766,14,77,2603,431
01-02-2023,Madhya Pradesh,23,Umaria,436,72,74,122,54258,0,638,283,760,763,979,27931,23620,2159,27909,22,55242,773,5218,2771,2982,13028,4828,2057,1162,1550,4,26,688,300
01-02-2023,Madhya Pradesh,23,Vidisha,437,204,215,99,120822,0,2010,710,2348,2374,2817,64515,53271,5974,64477,38,128110,1423,17448,9573,10837,42562,14277,4704,3247,4260,9,78,387,46
01-02-2023,Maharashtra,27,Ahmednagar,466,1001,1072,1202,347095,0,5682,97,5882,5905,22512,171007,140147,735,151858,19149,380988,774,34190,12572,45087,92612,13335,763,23473,23849,23,203,46610,46498
01-02-2023,Maharashtra,27,Akola,467,214,246,178,88802,0,1356,22,1619,1628,5423,56263,40963,301,53022,3241,115198,258,7391,1172,4664,13530,1475,303,6204,6345,10,58,2996,2996
01-02-2023,Maharashtra,27,Amravati,468,2261,2122,2091,204968,0,1305,5,3180,3189,13110,99227,80383,30,92298,6929,219401,396,6593,1107,5386,13116,1137,30,13731,12950,17,123,10332,10327
01-02-2023,Maharashtra,27,Aurangabad,189,504,1000,1027,269914,0,3164,85,3826,3842,15293,141409,112754,958,132248,9161,303098,721,25097,9693,28963,64636,10576,883,15827,17815,17,111,16904,16899
01-02-2023,Maharashtra,27,Beed,470,383,409,450,191030,0,2772,12,3266,3267,11549,103554,82137,175,96286,7268,223986,2644,13215,3716,14619,31718,3884,168,12766,13980,15,109,7368,7366
01-02-2023,Maharashtra,27,Bhandara,471,155,300,302,78967,0,1361,5,1417,1417,3915,38644,29371,29,37396,1248,82542,132,4328,129,1593,6079,158,29,5486,5126,8,53,2990,2986
01-02-2023,Maharashtra,27,Buldhana,472,705,597,731,200669,0,2663,10,2964,2970,11828,96705,77554,0,91642,5063,213320,381,4800,2126,3569,10495,2126,0,13367,13866,15,111,3932,3932
01-02-2023,Maharashtra,27,Chandrapur,473,827,1272,1383,118171,0,2570,4,2942,2962,6679,68259,47814,33,65619,2640,139832,342,11170,2127,11731,25058,2157,30,8379,8701,17,119,3615,3612
01-02-2023,Maharashtra,27,Dhule,474,1733,1640,1763,202574,0,2274,221,2305,2305,13169,102879,84382,3226,100944,1935,225443,207,16287,34595,32432,86198,37479,2884,13387,11626,11,84,65579,65551
01-02-2023,Maharashtra,27,Gadchiroli,475,263,401,508,86665,0,2172,5,2361,2378,4867,47820,36819,0,45096,2724,101838,350,6094,685,4686,11465,685,0,5900,6432,13,75,24232,24219
01-02-2023,Maharashtra,27,Gondia,476,356,784,895,105908,0,633,0,1902,1902,5634,51665,42849,0,50705,960,111981,212,809,181,532,1522,181,0,5488,6345,10,69,370,370
01-02-2023,Maharashtra,27,Hingoli,477,192,235,194,101757,0,1137,5,1189,1195,5158,47966,39725,26,43057,4909,106233,122,10352,1801,11274,23453,1827,26,6405,6979,7,43,8784,8782
01-02-2023,Maharashtra,27,Jalgaon,478,2370,1984,2719,306719,0,3831,116,3772,3944,21926,162162,129376,785,156567,5595,354778,1087,28895,45110,46477,121272,45900,790,21534,19780,21,151,56477,56284
01-02-2023,Maharashtra,27,Jalna,479,850,1237,1277,164460,0,1995,20,2156,2167,9120,83021,68163,139,81484,1537,181532,1093,14784,7069,20212,42203,7207,138,10001,11227,13,76,32744,32670
01-02-2023,Maharashtra,27,Kolhapur,480,1717,1750,1468,224941,0,4323,25,4365,4380,13446,115889,85717,63,100315,15574,243219,697,23027,12162,31129,66381,12225,63,14516,13651,18,165,22976,22893
01-02-2023,Maharashtra,27,Latur,481,423,494,512,167518,0,2383,27,2574,2588,10584,76690,65783,177,70330,6360,175527,198,8119,869,4947,14094,1028,159,11044,11426,14,97,4543,4542
01-02-2023,Maharashtra,27,Mumbai,482,205,125,5,66389,0,918,28,927,927,3578,38622,27493,792,36060,2562,76421,104,6604,9618,17119,34145,10422,804,3577,3151,5,37,8530,8528
01-02-2023,Maharashtra,27,Mumbai Suburban,483,939,573,26,331669,0,4039,166,4218,4220,17143,179636,133038,4437,168070,11566,364150,7291,29492,30809,62607,127395,35296,4487,17944,16389,28,169,36448,36412
01-02-2023,Maharashtra,27,Nagpur,484,983,1005,582,203614,0,2958,14,3393,3406,11471,106007,82842,188,95602,10405,231605,588,10102,920,4972,16181,1107,187,15311,15974,19,128,1452,1452
01-02-2023,Maharashtra,27,Nanded,485,152,132,204,253377,0,3601,7,4115,4163,14828,132134,107400,156,120044,12090,288413,1076,21336,2258,16046,39795,2413,155,16547,17504,19,135,3332,3329
01-02-2023,Maharashtra,27,Nandurbar,486,559,576,780,185080,0,2519,81,2530,2547,13587,88884,74889,860,86281,2603,202621,790,14542,37246,23357,75992,38093,847,12914,12347,12,95,26005,25938
01-02-2023,Maharashtra,27,Nashik,487,1374,1558,1709,375528,0,4422,24,5655,5705,21096,218410,171785,202,205401,13009,460873,3435,23624,6542,18393,48726,6709,167,23331,26251,29,206,16457,16450
01-02-2023,Maharashtra,27,Osmanabad,488,319,550,650,127422,0,1955,18,2013,2020,7972,59985,49316,175,51452,8533,134872,1541,6518,1380,5530,13577,1529,149,8513,9086,11,71,2557,2549
01-02-2023,Maharashtra,27,Palghar,665,884,936,885,207816,0,1672,13,3174,3183,9646,102791,80157,210,102231,560,214235,103,8410,796,5550,14960,1000,204,10003,11638,13,103,3415,3415
01-02-2023,Maharashtra,27,Parbhani,489,1006,1110,1288,116723,0,1557,9,1834,1842,6774,61093,46578,67,56021,5072,130740,316,10517,1321,7458,19363,1388,67,7985,8310,12,69,3346,3343
01-02-2023,Maharashtra,27,Pune,490,3192,3454,3088,432057,0,5870,52,6028,6083,23173,220035,174242,253,188741,31294,468030,669,40437,9417,49726,99820,9657,240,25638,24942,31,219,37565,37522
01-02-2023,Maharashtra,27,Raigad,491,935,1054,957,124873,0,3033,82,3231,3260,8083,73669,54602,435,69115,4554,152750,270,15146,6322,13837,35724,6741,419,8268,8128,17,107,7960,7936
01-02-2023,Maharashtra,27,Ratnagiri,492,896,1042,799,60183,0,2595,10,2951,2972,3544,42500,26038,9,38607,3893,79638,230,3967,3459,6033,13735,3735,276,3915,3641,13,94,5433,5422
01-02-2023,Maharashtra,27,Sangli,493,1352,1756,1712,167103,0,2842,78,3089,3105,10044,94097,69873,673,72412,21685,195226,2198,10614,5543,9898,26468,5956,413,10423,10789,14,106,13413,13345
01-02-2023,Maharashtra,27,Satara,494,1794,2164,1823,171159,0,4514,133,4868,4921,9875,88431,67717,712,79711,8720,185428,422,15013,4413,16578,36693,5102,689,10203,9202,19,161,22276,22242
01-02-2023,Maharashtra,27,Sindhudurg,495,397,460,404,23551,0,1117,10,1580,1592,1369,18761,11324,50,17135,1626,34356,167,2097,243,1281,3670,292,49,1434,1468,8,49,222,210
01-02-2023,Maharashtra,27,Solapur,496,1735,1751,1933,305476,0,3850,21,4685,4734,14305,160285,123123,84,156828,3457,326271,222,26367,7813,28268,62531,7896,83,14630,13928,20,151,19001,18997
01-02-2023,Maharashtra,27,Thane,497,760,648,303,270963,0,2677,48,3722,3743,14039,157018,117250,601,147291,9727,319882,352,21191,17699,28451,67974,18332,633,14879,16696,20,137,16409,16405
01-02-2023,Maharashtra,27,Wardha,498,352,385,443,74623,0,1429,7,1611,1625,4656,39976,29720,21,38531,1445,83752,2199,3568,1198,2400,7186,1218,20,4808,4592,10,58,1978,1976
01-02-2023,Maharashtra,27,Washim,499,234,271,370,98237,0,1040,27,1195,1195,5971,47204,39210,421,46020,1184,105273,163,3314,486,2020,6238,904,418,6213,6675,7,44,2663,2660
01-02-2023,Maharashtra,27,Yavatmal,500,204,270,381,207222,0,2381,22,3006,3024,12548,102767,81817,395,101355,1412,223322,588,6478,792,3393,11024,1153,361,12687,13503,17,105,2634,2633
01-02-2023,Manipur,14,Bishnupur,252,155,302,363,27355,0,972,858,972,972,1281,15449,9731,9990,15340,109,29035,174,1474,3711,2489,15238,11275,7564,1250,1324,2,36,6719,5788
01-02-2023,Manipur,14,Chandel,253,21,27,24,6935,0,503,174,591,593,330,4380,3055,1084,4289,91,8335,23,891,994,837,3663,1935,941,272,298,3,16,627,620
01-02-2023,Manipur,14,Churachandpur,254,41,42,62,22633,0,884,427,959,959,922,13333,10426,4213,13147,186,26284,18,2312,3636,2284,12120,7524,3888,810,793,7,33,5570,5328
01-02-2023,Manipur,14,Imphal East,255,94,188,413,51003,0,2200,1989,2202,2202,2888,26405,18410,9942,26352,53,52592,50,4969,5923,6451,24641,13221,7298,2818,2071,3,79,16496,15960
01-02-2023,Manipur,14,Imphal West,256,50,100,257,31375,0,1295,1064,1296,1296,1615,16492,11815,5946,16290,202,32824,29,2884,3764,3818,15088,8386,4622,1561,1341,2,47,7559,7181
01-02-2023,Manipur,14,Jiribam,713,11,9,85,5790,0,237,187,242,245,396,3414,2484,2096,3187,227,6894,10,251,523,414,3116,2451,1928,358,242,1,8,1569,1561
01-02-2023,Manipur,14,Kakching,711,16,52,130,14624,0,499,423,499,499,600,8029,5138,3738,8015,14,14868,12,921,2275,1996,8011,5094,2819,581,520,1,18,5310,5161
01-02-2023,Manipur,14,Kamjong,717,7,10,13,3829,0,281,34,395,398,106,3591,2319,222,3533,58,6248,10,871,341,487,1832,474,133,108,124,3,11,36,25
